KT;Inst;Adr;Ort;Typ;RForm;Akt;SL;WB;AnzStand;SA;PtageStatT;AustStatT;NeugStatT;Ops;Gebs;CMIb;CMIn;pPatWAU;pPatWAK;pPatLKP;pPatHOK;PersA;PersP;PersMT;PersT;PersAFall;PersPFall;PersMTFall;PersTFall;AnzBelA;AnzBelP;AwBesold;AwInvest;AwSonst;AwT;EtMedL;EtSonst;EtSubv;FiErg;PtageStatA;AustStatA;BettenStatA;DADStatA;pBettenBelStatA;KostAmbA;KostOKPAmbA;KostStatA;KostKVGStatA;AnlKVGStatA;KostZvOKPStatA;AnlZvOKPStatA;KostLangA;AuftragLFA;ErlAmbA;ErlOKPAmbA;ErlStatA;ErlKVGStatA;ErlKVGStatVA;ErlZvOKPStatA;ErlZvOKPStatVA;ErlLangA;PtageStatP;AustStatP;BettenStatP;DADStatP;pBettenBelStatP;KostAmbP;KostOKPAmbP;KostStatP;KostKVGStatP;AnlKVGStatP;KostZvOKPStatP;AnlZvOKPStatP;KostLangP;AuftragLFP;ErlAmbP;ErlOKPAmbP;ErlStatP;ErlKVGStatP;ErlKVGStatVP;ErlZvOKPStatP;ErlZvOKPStatVP;ErlLangP;PtageStatR;AustStatR;BettenStatR;DADStatR;pBettenBelStatR;KostAmbR;KostOKPAmbR;KostStatR;KostKVGStatR;AnlKVGStatR;KostZvOKPStatR;AnlZvOKPStatR;KostLangR;AuftragLFR;ErlAmbR;ErlOKPAmbR;ErlStatR;ErlKVGStatR;ErlKVGStatVR;ErlZvOKPStatR;ErlZvOKPStatVR;ErlLangR;PtageStatB;AustStatB;BettenStatB;DADStatB;pBettenBelStatB;KostAmbB;KostOKPAmbB;KostStatB;KostKVGStatB;AnlKVGStatB;KostZvOKPStatB;AnlZvOKPStatB;KostLangB;AuftragLFB;ErlAmbB;ErlOKPAmbB;ErlStatB;ErlKVGStatB;ErlKVGStatVB;ErlZvOKPStatB;ErlZvOKPStatVB;ErlLangB
SG;Kliniken Valens;;7317 Valens;K221;R2;R;;MSt, Arzt, BGs;5;;62166;2574;0;0;0;;;5.8932;51.0204;23.0571;93.9963;29.4;167.61;102.69;484.61;1.14;6.51;3.99;18.83;;;42286797;4258656;12204413;59319008;54603160;5428990;250200;1916701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62166;2574;189.6;24.2;89.8;7049516;4185333;47833306;32498205;2806136;10268772;895153;1078517;250200;5999294;2605051;47896508;30381740;51.1;9645757;51.3;682009;;;;;;;;;;;;;;;;;;;;;;
SG;Rosenklinik am See AG;Zürcherstrasse 111;8640 Rapperswil-Jona;K231;R1;A;;;1;;1221;536;0;1;0;0.8816697761;0.8081462687;0;26.4925;24.0672;71.8284;2.28;10.07;2.83;17.95;0.43;1.88;0.53;3.35;;;2362431;649096;2303956;5450141;5536082;417724;0;545821;1221;536;7;2.3;47.8;935311;715199;4176606;2263234;237292;986260;105046;0;0;1158441;857867;4436701;2127168;49.2;1345034;63.6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG;Thurklinik AG;Bahnhofstrasse 123a;9244 Niederuzwil;K232;R1;A;;BGs;1;;3435;901;58;2;2;0.7167058824;0.6486395117;6.1043;55.792;5.6604;89.4562;0;7.11;2.96;19.18;0;0.79;0.33;2.13;;;1769226;424574;3044240;5240546;5275528;103529;0;194655;3435;901;16;3.8;58.8;496075;491704;4013706;3541160;395920;437174;44510;0;0;500188;480104;4081689;3494627;48;422365;48;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG;Ostschweizer Kinderspital;Claudiusstrasse 6;9006 St. Gallen;K233;R2;A;NF, IPS;MSt, Arzt, BGs;1;CT;20732;3786;0;3;0;1.0272348125;1.0023031696;2.9979;30.8519;5.5787;78.7018;77.18;249.78;50.86;507.68;2.04;6.6;1.34;13.41;;;54660542;2929739;13314848;72202059;62430023;2245795;5492780;-367827;20732;3786;74;5.5;76.8;22853509;15018522;46508353;24420001;1560493;1548463;83676;0;434183;22823479;11790392;44874391;22406230;49.5;1656453;61.6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG;Geriatrische Klinik St. Gallen;Rorschacher Strasse 92;9000 St. Gallen;K234;R4;R;;BGs;1;;29683;1450;0;0;0;;;0.4572;8.399;31.4174;98.6283;15.51;110.84;31.1;228.55;1.07;7.64;2.14;15.76;;;18146489;1400852;4843654;24706833;22794252;1341218;631552;376027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29683;1450;88;20.5;92.4;1999976;936816;21759540;14229825;1139617;7250481;594006;0;149695;1758699;464666;21820853;13459999;48.8;8028190;62.2;0;;;;;;;;;;;;;;;;;;;;;;
SG;Klinik St. Georg;Klosterstrasse 19;9403 Goldach;K235;R1;A;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SH;Spitäler Schaffhausen;Geissbergstrasse 81;8208 Schaffhausen;K121;R4;A, P, R;NF, IPS;MSt, Arzt, BGs;4;MRI, CT, CC, Lito;86177;9086;819;5;2;0.944980637;0.9089849794;3.6297;15.743;19.0387;96.4;132.39;418.34;141.37;934.63;1.46;4.6;1.56;10.29;;;127488491;16781112;43879547;190144450;154705481;13266193;22862531;4668476;52579;7920;167;6.6;86.3;32818006;29760680;83800951;60286507;5530923;14466340;1327199;0;0;35908113;31467290;88683709;57357593;47;13763519;47;0;21289;623;62;34.2;94.1;4998834;4761980;13015257;11864517;851394;653637;46905;0;0;3499724;3232692;11725323;10456310;47;576057;47;0;12309;543;33;22.7;102.2;3510;3349;9257999;5629077;654402;2282825;265387;0;0;150355;148429;8406781;4520488;47;1833246;47;0;;;;;;;;;;;;;;;;;;;;;;
SH;Hirslanden Klinik Belair;Rietstrasse 30;8200 Schaffhausen;K231;R1;A;;BGs;1;;6098;1259;0;2;0;1.1637238095;1.138355;2.6149;21.2368;32.0919;90.9667;1.98;43.94;2.19;73.65;0.16;3.49;0.17;5.85;;;7396533;1124890;8378808;16900231;18006379;549365;0;1655513;6098;1259;28;4.8;59.7;5819880;5510178;14420318;8172626;588410;4340436;329624;0;0;6293966;6008029;15325576;8485821;47.2;4166426;50.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SO;Solothurner Spitäler AG;Schöngrünstrasse 36a;4500 Solothurn;K112;R1;A, P, R;NF, IPS;MSt, Arzt, BGs;5;MRI, CT, PET, CC, Lito;229911;26525;1109;17;7;0.9150535129;0.9073549644;0.7606;14.4773;19.3451;94.5125;398.11;1260.42;368.32;2806.27;1.5;4.75;1.39;10.58;;;324893136;36909848;110476093;472279077;394754483;23261698;56000128;1104822;171130;24332;545;7;86;100711405;100711405;236735105;169385409;11702635;48126001;3183690;13996209;4260030;82857406;79301574;246778744;165613275;49;45167968;49;8261695;49300;1870;156;26.4;86.6;16963669;16963669;35440592;30776699;1992283;1562461;125557;2323725;0;11712568;11701498;34364443;29701691;49;1887022;49;996033;9481;323;28;29.4;92.8;2717004;2717004;8370147;6471547;428311;0;0;0;0;1889032;1886993;6471701;4747294;49;0;;0;;;;;;;;;;;;;;;;;;;;;;
SO;Privatklinik Obach;Leopoldstrasse 5;4500 Solothurn;K123;R1;A;;BGs;1;;10755;3183;425;3;2;0.8554788335;0.7956190969;0.0626;16.4525;27.1218;90.1973;0;54.05;12.1;106.3;0;1.7;0.38;3.34;;;9876397;4725570;15706774;30331795;30014470;1505218;0;1210947;10755;3183;34.5;3.4;85.4;3156073;1893643;28404652;18463023;1556844;7101161;598786;0;0;1715426;1029255;25207513;18338071;49;6301878;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SO;Klinik Pallas;Louis-Giroud­Strasse 20;4600 Olten;K235;R1;A;;MSt, Arzt, BGs;2;Lito;4729;1546;0;3;0;;;0;47.1429;14.9225;94.2506;3.49;20.84;11.99;50.12;0.23;1.35;0.78;3.24;;;5659428;1733488;16107691;23525607;24800608;128077;0;1403078;4729;1546;18.3;3.1;70.8;11143832;11143832;11753551;9040710;383654;0;0;0;100100;13986025;13857948;10870289;8343918;100;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SZ;Spital Schwyz;Waldeggstrasse 10;6430 Schwyz;K121;R2;A;NF, IPS;MSt, Arzt, BGs;1;;32481;6036;371;4;2;0.8315486739;0.8089105148;1.1716;7.222;17.9436;90.982;50.5;250.52;33.25;455.92;0.84;4.15;0.55;7.55;;;44989388;6097538;24819878;76436248;49246864;2287666;24901718;-261103;32481;6036;109;5.4;81.6;17321779;17321779;53458983;41614649;3439985;8928155;920230;990768;852454;15260211;15245548;57599065;40932661;49.6;11946620;64.3;898436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SZ;Spital Lachen;Oberdorfstrasse 41;8853 Lachen SZ;K122;R1;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT;26652;4995;363;4;2;0.9170052258;0.8815785181;0.6837;11.0326;20.1404;94.1611;75.92;205.74;63.93;491.34;1.52;4.12;1.28;9.84;;;52730354;5847668;25303792;83881814;70039206;9116119;4726489;-1884311;26652;4995;88.1;5.3;82.9;27259304;24021333;54513099;39294127;2514585;12503046;791184;0;0;25823544;17136628;51134730;33658687;49.2;14164112;49.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SZ;Regionalspital Einsiedeln;Spitalstrasse 28;8840 Einsiedeln;K122;R2;A;NF;Arzt, BGs;1;CT;11774;3252;169;2;2;0.8394219298;0.7845247368;0.9294;13.5737;17.4848;82.0796;11.2;88.94;26.13;188.91;0.34;2.73;0.8;5.81;;;20072136;1918517;14302532;36314600;33165762;4328889;266100;1446151;11774;3252;49;3.6;65.8;7569739;6509211;27896471;18337694;1464677;6516122;550879;0;0;5901146;5018569;29107945;17780922;51;7460562;72.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SZ;Aeskulap­Klinik;Gersauerstrasse 8;6440 Brunnen;K123;R2;A, P;;Arzt, BGs;1;;2409;130;0;0;0;1.101125;1.29141875;0.7692;87.5969;38.4615;99.2308;19.25;14.4;29.47;111.79;14.81;11.08;22.67;85.99;;;10752410;1419802;5987725;18159937;14840580;432077;2879442;-2750135;1197;79;7.7;15.2;42.6;12726538;9706224;2028149;1170202;141337;910158;109929;0;19000;11408518;8493409;1527242;777231;83.3;604513;83.3;0;1212;51;7.7;23.8;43.2;781771;680123;1616094;931905;30103;479265;15481;0;0;687996;481971;1409795;842516;69.9;433294;69.9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TG;Spital Thurgau AG Kantonsspitäler Frauenfeld & Münsterlingen;Waldeggstrasse 8a;8500 Frauenfeld;K112;R1;A;NF, IPS;Arzt, BGs;2;MRI, CT, PET, CC, LB;168597;26074;1993;15;10;0.9278915392;0.9066326999;1.005;6.5793;15.8422;93.4988;331.12;949.29;300.99;2045.87;1.27;3.64;1.15;7.85;;;222155668;33307928;122992414;378456010;351699283;20802743;8204142;5194608;168597;26074;508;6.5;90.9;102374240;88732143;246473816;181633932;15560441;52344028;3835109;0;3940560;128042944;91667448;245343929;171094210;54.7;58888810;75.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TG;Klinik Seeschau AG;Bernrainstrasse 17;8280 Kreuzlingen;K123;R1;A;;BGs;1;;7577;1413;0;3;0;1.0533255485;1.0307735315;0.4944;9.8652;44.9153;85.2401;2.8;25.3;9.7;62.4;0.2;1.79;0.69;4.42;;;8132718;2122149;12624446;23041176;23718440;66649;0;819856;7577;1413;22;5.4;94.4;5691576;5670407;18501877;7392590;566513;3328138;255044;0;0;4462201;4452793;20350171;6160185;49;2773309;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TG;Spital Thurgau AG Psychiatrische Klinik Münsterlingen;Postfach;8596 Münsterlingen;K211;R1;P;;MSt, Arzt, BGs;1;;81981;2281;0;0;0;;;0.0948;10.3939;1.1374;0;61;210.1;33.56;448.02;2.67;9.21;1.47;19.64;;;45218481;5157864;10345855;67299277;52712338;2905956;2530861;-2428213;;;;;;;;;;;;;;;;;;;;;;;81981;2281;206;35.9;109;10689774;10248560;45401602;41853555;3595906;0;0;0;534765;12424733;8042711;44311531;40488405;57.9;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TG;Clienia Littenheid AG Klinik für Psychiatrie und Psychotherapie;;9573 Littenheid;K211;R1;P;;BGs;1;;73794;1691;0;0;0;;;1.3499;62.9244;7.2894;98.9201;36.92;169.83;44.17;365.21;2.18;10.04;2.61;21.6;;;40650678;6495736;9319714;56466128;54442388;2205336;596000;777596;;;;;;;;;;;;;;;;;;;;;;;73794;1691;207;43.6;97.7;3609483;0;51361808;46279945;6750830;0;0;0;0;3931011;0;53312713;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TG;Klinik Aadorf AG Klinische Psychotherapie;Fohrenbergstrasse 23;8355 Aadorf;K212;R1;P;;Arzt, BGs;1;;19404;334;0;0;0;;;1.0417;89.7368;23.9583;99.4792;4.47;17.33;20.11;67.94;1.34;5.19;6.02;20.34;;;8242667;731808;2290962;11295577;11144330;296632;0;148981;;;;;;;;;;;;;;;;;;;;;;;19404;334;56;58.1;94.9;277198;0;11293014;6092395;670430;4426055;487059;0;0;207116;0;11969484;4945160;49.4;3592600;49.4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TG;Klinik Schloss Mammern;;8265 Mammern;K221;R1;R;;BGs;1;CT;39153;2006;0;0;0;;;2.8827;73.8485;77.2366;98.2604;7.03;65.06;40.43;250.99;0.35;3.24;2.02;12.51;;;20089564;4687878;8389216;33522946;32170124;3237494;0;984154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39153;2006;112;19.5;95.8;1141148;1141148;30985601;5858819;907429;19878137;3078777;0;0;619281;0;31969756;4734796;51.6;16064487;51.6;0;;;;;;;;;;;;;;;;;;;;;;
TG;Rehaklinik Zihlschlacht AG Neurologisches Rehabilitationszentrum;Hauptstrasse 2­4;8588 Zihlschlacht;K221;R1;R;;Arzt, BGs;1;;38087;914;0;0;0;;;1.1494;64.3411;31.8008;94.2529;14.5;123.15;72.19;277.96;1.59;13.47;7.9;30.41;;;24084927;4564264;9258030;39331388;42088793;1627023;0;4529658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38087;914;112.1;41.7;93.1;1545076;0;34920326;22148112;2989893;9527560;1349188;0;0;2592633;0;39587454;22437737;100;11793323;100;0;;;;;;;;;;;;;;;;;;;;;;
TG;kneipp­hof Dussnang AG Rehabilitationsklinik;Kurhausstrasse 34;8374 Dussnang;K221;R1;R;;BGs;1;;29909;1920;0;0;0;;;0.1562;83.7852;28.4748;97.9178;4.25;30.69;24.19;156.48;0.22;1.6;1.26;8.15;;;10282506;2956752;3483642;17054578;13743594;4436697;0;1505064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29909;1920;85;15.6;96.4;3483751;3472477;13402009;8893756;1170439;4220456;609412;0;0;6838415;502175;11277649;7361760;48.5;3051000;48.5;0;;;;;;;;;;;;;;;;;;;;;;
TG;Spital Thurgau AG Klinik St. Katharinental;St. Katharinental;8253 Diessenhofen;K221;R1;R;;Arzt, BGs;1;;19569;1004;0;0;0;;;0.4836;26.725;24.1779;90.5222;9.22;32.61;19.18;105.16;0.92;3.25;1.91;10.47;;;11538387;1519951;3125274;16183612;14435235;1372841;185642;-187774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19569;1004;61;19.5;87.9;2079289;1893187;12575858;8447381;673632;3214787;250618;0;105384;2021287;1840626;12793512;6635800;61.8;2778750;52;0;;;;;;;;;;;;;;;;;;;;;;
TG;Perlavita AG;Seestrasse 78;8267 Berlingen;K221;R1;R;;;1;;8011;378;0;0;0;;;0;15.9453;6.1503;100;2.03;20.87;0;23.5;0.54;5.52;0;6.22;;;1905112;594481;1935456;4435049;4249229;-358;0;-186176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8011;378;33;21.2;66.5;0;0;4435049;4435050;802740;0;0;0;0;0;0;4248872;4176941;52.8;0;;0;;;;;;;;;;;;;;;;;;;;;;
TG;Herz­Neuro­Zentrum Bodensee AG;Weinbergstrasse 1;8280 Kreuzlingen;K231;R1;A;NF;;1;;8823;1730;0;2;0;2.0460612717;1.9853315607;3.3753;6.6311;12.2998;93.9359;37.48;78.62;30.52;185.53;2.17;4.54;1.76;10.72;;;18004035;2147777;14909397;35391874;35292939;1319126;0;1262172;8823;1730;28;5.1;86.3;1449831;1409848;33905499;29771617;1347121;3858988;164722;0;0;1736687;1719674;34905610;29695498;52;4523462;52;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TG;Venenklinik Bellevue;Brückenstrasse 9;8280 Kreuzlingen;K231;R1;A;;;1;;1802;574;0;2;0;0.6672412587;0.6453968531;6.1189;34.8231;27.0979;93.3566;4.51;10.51;2.24;29.41;0.79;1.83;0.39;5.12;;;4100750;649953;1912457;6663160;7016013;98248;0;450511;1802;574;9.3;3.1;53.1;3090908;2832794;3542328;2178033;382880;1027646;135582;0;0;3132096;2862195;3883437;2158623;52.3;632034;51.3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TI;EOC Ente ospedaliero cantonale;Viale Officina 3;6500 Bellinzona;K112;R4;A, R;NF, IPS;Arzt;9;MRI, CT, PET, CC, LB, Lito;285100;37919;1634;22;9;0.9639103199;0.9751052424;3.9062;4.5789;18.9391;91.4187;525.83;1545.7;400.51;3740;1.39;4.08;1.06;9.86;;;433824405;38258284;169834705;651285863;417966076;29926080;191760986;6222084;258674;36605;863;7.1;82.1;180590100;0;375876100;249959500;9952200;99427600;7822800;0;0;181138300;0;378997000;244843400;45.9;101068100;64;0;;;;;;;;;;;;;;;;;;;;;;;26426;1314;85;20.1;85.2;0;0;18723700;12118900;591800;5107000;628800;0;0;0;0;16204000;9599000;47.1;5184400;67.8;0;;;;;;;;;;;;;;;;;;;;;;
TI;Clinica Luganese SA Sede Moncucco;Via Moncucco 10;6900 Lugano;K122;R1;A, R;NF;MSt, Arzt, BGs;1;MRI, CT, LB;37068;4787;0;5;0;0.989262361;1.0024281524;2.6541;0.9648;32.4826;96.3454;45.31;177.42;44.78;406.64;0.95;3.71;0.94;8.49;;;44472040;4658926;22201024;71331990;68639937;2555408;0;1004377;37068;4787;104;7.7;97.7;24833399;23181907;42282492;28287790;804066;12646788;422528;0;295000;21556730;13627760;49638615;26205236;44.9;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
TI;Clinica Santa Chiara SA;Via Stefano Franscini 4;6600 Locarno;K122;R1;A, R;NF;MSt, Arzt, BGs;1;MRI, CT;20308;3526;226;4;2;0.8476960364;0.8385714247;1.3768;5.3154;17.1035;95.6844;20.81;105.1;16.22;226.94;0.59;2.98;0.46;6.44;;;20627107;2742263;14360405;37944534;35544014;1434189;204321;30171;20308;3526;100;5.8;55.6;8510150;7843834;28151992;21893685;1226621;5167003;282938;0;143595;7364649;6564740;28734532;20286353;45.4;2449111;99.9;0;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;34296;34039;0;0;0;0;0;0;0;17088;16931;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
TI;Salus Medica Clinic SA Clinica Sant'Anna;Via Sant'Anna 1;6924 Sorengo;K122;R1;A;NF;BGs;1;MRI, CT;15973;3796;735;5;4;0.7076621055;0.6740354668;4.1475;1.3507;26.7281;90.6517;11.07;103.57;16.2;184.36;0.29;2.73;0.43;4.86;;;17137008;6226179;19963559;43408448;42204619;632853;0;291253;15973;3796;80;4.2;54.7;8594702;0;35281739;22876364;992821;6618139;287223;0;0;7457582;0;34750394;18571632;46.6;5372778;46.6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TI;Clinica Luganese SA Sede San Rocco;Via Soldino 30;6900 Lugano;K123;R1;A, R;;;1;;20577;1399;0;0;0;0.9616028169;1.1246698592;2.6447;0.4405;26.5904;98.1415;0.5;50.38;7.34;86.42;0.04;3.6;0.52;6.18;;;10255530;325172;4079895;14660597;15591022;18042;0;933565;20577;1399;80;14.7;70.5;0;0;14675499;10369850;224232;4107358;91771;0;0;0;0;15609064;9202069;45.1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
TI;Clinica fondazione G. Varini;Via Consiglio Mezzano 38;6644 Orselina;K123;R2;A;;MSt, Arzt, BGs;1;;14907;730;0;0;0;0.9628943396;1.3718911321;0.1299;2.0806;22.987;98.1818;4.19;34.61;5.34;57.7;0.57;4.74;0.73;7.9;;;5754585;284710;1039193;7078488;4250904;28405;3560418;865023;14907;730;48;20.4;85.1;13597;34423;6723228;5130051;0;1451839;0;0;0;37713;0;7547078;4783239;46.4;1344718;46.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TI;Ospedale Malcantonese Fondazione Giuseppe Rossi;;6980 Castelrotto;K123;R2;A, P;NF;MSt, Arzt, BGs;1;;14433;669;0;0;0;0.8321135857;0.9049576837;1.8414;1.1544;16.4306;98.8669;6.73;26.18;5.24;58.98;1.01;3.91;0.78;8.82;;;5681484;195057;1148534;7105312;6593873;464194;55000;325904;5686;449;30;12.7;51.9;510291;510291;3087618;3087619;171607;0;0;0;0;414744;401504;2928830;2928830;45;0;;0;8747;220;26;39.8;92.2;25321;0;3399546;3399545;209864;0;0;0;0;48199;48199;3214713;3214713;45;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TI;Cardiocentro Ticino (CCT);Via Tesserete 48;6900 Lugano;K123;R2;A, R;IPS;MSt, Arzt, BGs;1;MRI;9981;2697;0;2;0;2.3699295514;2.1435775677;3.5411;4.283;21.6525;97.0859;49.65;110.28;20.07;276.06;1.84;4.09;0.74;10.24;;;32097522;3881586;35146400;71125508;62736750;1576313;6812445;-6812445;9981;2697;30;3.7;91.2;6835700;6835700;62590642;44714135;2159557;17816301;796335;0;0;6419568;5535587;56948910;37157811;45.2;19290387;66.9;0;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;1184488;1184488;0;0;0;0;0;0;0;691355;691355;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
TI;Clinica psichiatrica cantonale;Via Agostino Maspoli;6850 Mendrisio;K211;R4;P;;Arzt, BGs;1;;42734;1262;0;0;0;;;3.4407;2.7293;0;96.2665;18;122.52;13.29;216.83;1.43;9.71;1.05;17.18;;;21651027;2184577;2700147;26535751;9763025;10295;16762431;-3299312;;;;;;;;;;;;;;;;;;;;;;;42734;1262;140;33.9;83.6;0;0;26597940;25472492;1951231;0;0;0;0;0;0;23236438;22857708;41.1;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TI;Clinica Santa Croce SA;Via al Parco 27;6644 Orselina;K212;R1;P;;BGs;1;;30019;890;0;0;0;;;0.8325;3.6726;11.9667;99.2716;7.61;46.55;6.17;104.57;0.86;5.23;0.69;11.75;;;8773064;617433;2178875;11569372;11267780;0;301592;-241592;;;;;;;;;;;;;;;;;;;;;;;30019;890;80;33.7;102.8;349920;47173;11149236;7992417;465612;1938614;67915;0;0;385585;385585;10942195;8815205;47;1137600;49.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TI;Clinica Viarnetto;Via Ceresio 34;6963 Pregassona;K212;R1;P;;BGs;1;;15011;326;0;0;0;;;32.7778;4.9587;61.3889;65.2778;7.93;23.37;4.19;53.1;2.43;7.17;1.29;16.29;;;4982899;780764;1386769;7150432;4135854;0;3014578;-2954578;;;;;;;;;;;;;;;;;;;;;;;15011;326;45;46;91.4;0;0;7256891;0;0;0;0;0;0;0;0;4340546;4280546;46.9;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TI;Clinica Hildebrand Centro di riabilitazione Brissago;Via Crodolo 18;6614 Brissago;K221;R2;R;;Arzt, BGs;1;;35092;879;0;0;0;;;5.676;4.4858;30.6502;91.8473;11.96;118.17;69.05;280.12;1.36;13.44;7.86;31.87;;;22694705;2985008;5251539;30931252;28270536;862982;40000;-1757734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35092;879;105;39.9;91.6;2513246;1941216;26561118;17518550;1496978;6415626;551326;0;0;1839428;1331244;25723167;14930431;47.1;5081516;50.6;0;;;;;;;;;;;;;;;;;;;;;;
TI;Clinica Ars Medica SA;Via Cantonale;6929 Gravesano;K231;R1;A, R;NF;BGs;1;MRI, CT;13152;3135;0;5;0;1.1724912281;1.1178344498;6.3735;3.3356;26.3862;72.4028;9.8;80.84;28.68;165.12;0.31;2.58;0.91;5.27;;;15942427;4549510;26269348;47223300;48183264;1006738;0;2016366;13152;3135;70;4.2;51.5;8141902;0;39471007;21370662;539691;8268721;208817;0;0;7861349;0;40321916;18237720;46.1;7056526;46.1;0;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
TI;Clinica Dr. Spinedi c/o Clinica Santa Croce;Via al Parco 27;6644 Orselina;K235;R3;A;;;1;;4602;389;0;0;0;;;88.4319;82.2222;99.7429;4.6272;5.83;1;0;10.92;1.5;0.26;0;2.81;;;1424068;138604;278198;1840870;2245330;363948;0;785763;4602;389;15;11.8;84.1;0;0;1831176;389;0;0;0;0;0;0;0;2609016;14700;100;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
